LAMMPS data file via write_data, version 12 Dec 2018, timestep = 2410000

5473 atoms
2 atom types

-2.5218110789349456e+01 2.4981761768359270e+01 xlo xhi
-2.4722563885332221e+01 2.5136541513920630e+01 ylo yhi
-2.3765035413262801e+01 2.4041705705475138e+01 zlo zhi

Masses

1 63.5
2 63.5

Atoms # atomic

216 1 -2.8212586576902678e+00 -1.1106992486703092e+01 -2.0441956693775225e+01 0 0 0
1465 1 -4.6293059793882287e+00 -9.2423164080542612e+00 -2.0379255618107024e+01 0 0 0
4186 2 -3.8507289931864142e-01 -1.0585185183287704e+01 -2.0410037554781205e+01 0 0 0
1621 1 1.9577687585330852e+00 -9.8941843447120554e+00 -2.0564414595765442e+01 0 0 0
2719 1 -1.0700415875551915e+01 -6.1104264012479881e+00 -2.0341669989227874e+01 0 0 0
4694 2 -1.3022299128930580e+01 -5.4692745413713828e+00 -2.0613823133472511e+01 0 0 0
750 1 -6.3326518687611122e+00 -7.3990921568894512e+00 -2.0275637444424266e+01 0 0 0
3223 2 -8.2969770483241270e+00 -5.7560864177810771e+00 -2.0255913123100580e+01 0 0 0
2745 1 -6.6937692048572588e+00 -5.6651383007558458e+00 -2.2117633720164935e+01 0 0 0
4176 2 -4.7341790309083036e+00 -7.6022028684169580e+00 -2.2185184994988976e+01 0 0 0
4362 2 -2.4493154536110029e+00 -7.2596017413017808e+00 -2.2128803529441132e+01 0 0 0
1346 1 -3.9217561770255376e+00 -6.7868382129715981e+00 -2.0114772063692531e+01 0 0 0
254 1 -2.1309353054875655e+00 -8.7642940473226378e+00 -2.0476195155800536e+01 0 0 0
3227 2 1.0212390317199943e-02 -6.6006472613649345e+00 -2.2211880885517299e+01 0 0 0
3928 2 4.1694172790143058e-01 -8.1880455786724564e+00 -2.0305377138757770e+01 0 0 0
3402 2 -1.4051390894436449e+00 -6.2814299991244633e+00 -2.0064353470195414e+01 0 0 0
3033 2 1.0503805063566696e+00 -5.7824052537710262e+00 -2.0034819107658073e+01 0 0 0
3163 2 1.8778996453111301e+00 -8.3397414826799690e+00 -2.2421813658472125e+01 0 0 0
4693 2 4.4538710243947053e+00 -9.5598147102631952e+00 -2.0247705415158784e+01 0 0 0
3652 2 4.3071924324065076e+00 -7.6709923756817249e+00 -2.2124333993237897e+01 0 0 0
2935 2 2.4573054910127450e+00 -5.9526059847387396e+00 -2.2077305981430136e+01 0 0 0
2966 2 2.8745998861339217e+00 -7.5330020300936873e+00 -2.0121349286718910e+01 0 0 0
98 1 5.3511260897367166e+00 -6.9603847748441208e+00 -1.9948575434263617e+01 0 0 0
1466 1 6.7258292831214730e+00 -7.1411423138265375e+00 -2.2092281791729988e+01 0 0 0
3971 2 6.8130212607156064e+00 -8.8493378573518857e+00 -2.0283225340034964e+01 0 0 0
2187 1 9.5477361077988263e+00 -8.1372901531000466e+00 -2.0230191299241273e+01 0 0 0
1825 1 1.0359883144571800e+01 -5.7093375117533824e+00 -1.9699918939899991e+01 0 0 0
3045 2 -1.0472314148637832e+01 -1.9463423276685328e+00 -2.1899659737024191e+01 0 0 0
1472 1 -1.2413964760010760e+01 -3.0026073489997946e+00 -2.0457578638734795e+01 0 0 0
4277 2 -8.5102534543620596e+00 -3.7540110444748502e+00 -2.2094361035701020e+01 0 0 0
3119 2 -6.3674266277405263e+00 -1.5370959045024022e+00 -2.3705837266310155e+01 0 0 0
1381 1 -6.0292978508868798e+00 -3.1736283735641018e+00 -2.1799404037837405e+01 0 0 0
4427 2 -5.6911501916736631e+00 -5.0440949487684383e+00 -1.9939395578527503e+01 0 0 0
5360 2 -4.0763851883574915e+00 -5.1655513469306502e+00 -2.2088073345219765e+01 0 0 0
720 1 -4.6031513039453529e+00 -3.4541129136595665e+00 -2.3755035413262799e+01 0 0 0
1406 1 -3.4295580352701078e+00 -2.7142096389711199e+00 -2.1642033486617287e+01 0 0 0
4951 2 -2.0114470277259016e+00 -2.8514718658781804e+00 -2.3693942580753475e+01 0 0 0
1910 1 -3.3386336654394650e+00 -4.3412647208183959e+00 -1.9753319567070619e+01 0 0 0
3158 2 -1.7229319343818075e+00 -4.6650910190815793e+00 -2.1859688347905912e+01 0 0 0
1637 1 8.7547857130914786e-01 -3.9660895523358994e+00 -2.1827834539872349e+01 0 0 0
3367 2 4.1508671380307677e-01 -2.1787977636651816e+00 -2.3641781838458975e+01 0 0 0
1899 1 -9.7388367818691390e-01 -2.0886132744063568e+00 -2.1633626989215916e+01 0 0 0
1226 1 4.8669030613056101e+00 -5.2800786624562530e+00 -2.1952835019921949e+01 0 0 0
3332 2 3.2231950310514117e+00 -3.2931385060456919e+00 -2.2044669164217023e+01 0 0 0
5018 2 3.5260808124088814e+00 -5.2409889711900979e+00 -1.9854340030461596e+01 0 0 0
1255 1 5.8430851799710668e+00 -2.7997043930642898e+00 -2.1656678333433501e+01 0 0 0
24 1 7.6066210916334738e+00 -4.5604591402786383e+00 -2.1870397140704252e+01 0 0 0
4828 2 8.2921013916988340e+00 -2.1924608862034773e+00 -2.1564345097677236e+01 0 0 0
2971 2 1.0109603835775511e+01 -4.0209853093441064e+00 -2.1530039307696104e+01 0 0 0
1464 1 2.3988586247366481e+01 -6.0579896164323521e-01 -3.7882919009073825e+00 0 0 0
4291 2 -1.1747981856903303e+01 -5.2614182107345353e-01 -2.0404346552945931e+01 0 0 0
3297 2 -8.0071838807483324e+00 -1.4565288307440429e+00 -2.1802808144587516e+01 0 0 0
3161 2 2.4590886089326467e+01 -5.0550769697502607e-01 -5.2609291577140027e-01 0 0 0
4324 2 -3.8324865129739156e+00 -1.1967820053299894e+00 -2.3392844653583644e+01 0 0 0
3831 2 -2.8969290772616128e+00 -2.5504824333205917e-01 -2.1380443699015569e+01 0 0 0
1707 1 -5.3872676191392408e+00 -7.7889800860277669e-01 -2.1444294571621782e+01 0 0 0
1644 1 1.5038676053903861e+00 -1.6208279078427807e+00 -2.1557432859456664e+01 0 0 0
3479 2 -1.3720696461036042e+00 -3.7191012692720110e-01 -2.3570126562491467e+01 0 0 0
4711 2 2.2525026375688132e+01 -6.0504815287126212e-01 -1.8636794079526147e+00 0 0 0
4116 2 2.8393391178590486e+00 -1.4367531494630064e+00 -2.3748151541609463e+01 0 0 0
3433 2 3.9741339926103256e+00 -8.8102891824197926e-01 -2.1472867239202753e+01 0 0 0
1588 1 5.3735609058665164e+00 -1.2436545158542451e+00 -2.3479644227194573e+01 0 0 0
40 1 7.8513158388333473e+00 -4.2825250143731852e-01 -2.3162145350989217e+01 0 0 0
4860 2 6.4874844699992185e+00 -4.1938051901882506e-01 -2.1180088284677023e+01 0 0 0
4033 2 1.0683523120658332e+01 -1.6375176702659915e+00 -2.1258454796733968e+01 0 0 0
3041 2 -7.0764529134770306e+00 -1.5268442783907973e+01 -1.6978818329968973e+01 0 0 0
3029 2 -7.3975474182936356e+00 -1.3694800202147402e+01 -1.8785307729211620e+01 0 0 0
1555 1 -8.9490138065809077e+00 -1.3727011401424672e+01 -1.6882681705605471e+01 0 0 0
3008 2 -6.3479338693118041e+00 -1.2972315473683510e+01 -1.6852698388222546e+01 0 0 0
3073 2 -4.5483626231036309e+00 -1.4987601586889649e+01 -1.7026942684779279e+01 0 0 0
4469 2 -2.0468124411156952e+00 -1.4467991992951925e+01 -1.7024480325732060e+01 0 0 0
3955 2 -4.9953105366872856e+00 -1.3250108606119580e+01 -1.8867406169348911e+01 0 0 0
4520 2 3.4010436482199241e-01 -1.4104175024762670e+01 -1.6806862611574338e+01 0 0 0
4912 2 2.9452191876912273e+00 -1.3425409218925022e+01 -1.6689483266850360e+01 0 0 0
415 1 -1.5650043028704561e+01 -1.0496228661047123e+01 -1.7644346646138228e+01 0 0 0
3394 2 -1.5202206551415172e+01 -1.2047628010292907e+01 -1.5706395035904793e+01 0 0 0
4018 2 -1.3793130133324093e+01 -9.5146387605704774e+00 -1.9008861224618990e+01 0 0 0
1027 1 -1.3275427075959191e+01 -1.1140456484809635e+01 -1.7306281925847344e+01 0 0 0
3354 2 -1.1300145138002900e+01 -1.0410136136408010e+01 -1.8544497706642645e+01 0 0 0
5063 2 -1.0857167149702624e+01 -1.2140917843909026e+01 -1.6706163625251516e+01 0 0 0
736 1 -1.0116194126514500e+01 -9.6337906444210457e+00 -1.6467529561490892e+01 0 0 0
3133 2 -9.2037184475078284e+00 -1.1856550426057122e+01 -1.8709315358839284e+01 0 0 0
1715 1 -6.7023124780781744e+00 -1.1309706039381394e+01 -1.8772490826254305e+01 0 0 0
554 1 -8.2573076432637951e+00 -1.1437134993695738e+01 -1.6525663246930680e+01 0 0 0
