LAMMPS data file via write_data, version 12 Dec 2018, timestep = 2410000

5473 atoms
2 atom types

-2.5156944443229627e+01 2.5202082303408876e+01 xlo xhi
-2.5218780220789697e+01 2.4870524121786374e+01 ylo yhi
-2.5096557033069065e+01 2.4543421470526862e+01 zlo zhi

Masses

1 63.5
2 63.5

Atoms # atomic

3616 2 5.3154019654642337e-02 -1.1984193218380106e+01 -2.1842790152964863e+01 0 0 0
5010 2 1.8098886468291073e+00 -1.0242041551276706e+01 -2.3102140542352029e+01 0 0 0
3351 2 4.1295424861795382e+00 -1.0502111674327494e+01 -2.2263634066220298e+01 0 0 0
5234 2 6.6054303563326098e+00 -1.0563551682467256e+01 -2.1486080614747308e+01 0 0 0
2986 2 -2.5155580393059056e+00 -6.7003161583165403e+00 -2.2217789911983761e+01 0 0 0
2782 1 -2.5194721846611405e+00 -9.3417540159830601e+00 -2.2448023455606300e+01 0 0 0
1552 1 -4.8929184086739719e+00 -6.6028860069485251e+00 -2.2818773520758121e+01 0 0 0
3412 2 -6.8989949071869705e-01 -7.8605574347611622e+00 -2.3384265868506990e+01 0 0 0
1439 1 -2.9753949453170961e-02 -9.3492111423447604e+00 -2.1638318901347002e+01 0 0 0
4572 2 1.8002375464050306e+00 -7.6958127081760930e+00 -2.2774769668920371e+01 0 0 0
1429 1 4.1749791453705383e+00 -7.8635539676667410e+00 -2.1963777895551814e+01 0 0 0
5111 2 3.6613606212374310e+00 -6.4544997858578625e+00 -2.3771035264214024e+01 0 0 0
1711 1 5.9684618361726871e+00 -8.9448216627519770e+00 -2.3303172055543346e+01 0 0 0
4944 2 6.0027130582955275e+00 -6.4824019128379780e+00 -2.3052548455699007e+01 0 0 0
2194 1 8.3622516822627304e+00 -8.9828477688985409e+00 -2.2485201325736924e+01 0 0 0
5143 2 8.2485141045403942e+00 -6.4553140165589609e+00 -2.2060060487182017e+01 0 0 0
288 1 1.0679548051608311e+01 -6.6198056650830948e+00 -2.1544491742136266e+01 0 0 0
4390 2 -8.3922072261578311e+00 -4.0881894354011497e+00 -2.2569525136912674e+01 0 0 0
4173 2 -6.7701776085089795e+00 -2.6674028004628076e+00 -2.3835662079027596e+01 0 0 0
9 1 -6.6742360162078400e+00 -5.4763325571257324e+00 -2.1618383443308431e+01 0 0 0
3675 2 -5.0666540626462151e+00 -4.1669516401839131e+00 -2.2828945002670260e+01 0 0 0
3117 2 -3.1104654197950783e+00 -2.6354001837454089e+00 -2.3735998268174104e+01 0 0 0
5016 2 -2.4614968954650669e+00 -4.1531145372899312e+00 -2.1786119744986685e+01 0 0 0
3025 2 -8.0715560039832657e-01 -5.2071783185336562e+00 -2.3255692797734586e+01 0 0 0
3501 2 -6.9123405455118236e-01 -2.7731189309985020e+00 -2.3107458736649264e+01 0 0 0
5459 2 1.7606405063842463e+00 -5.1970501651477523e+00 -2.2438670391049516e+01 0 0 0
1565 1 1.6509186804761298e+00 -2.8725845397596395e+00 -2.2226713242620438e+01 0 0 0
1492 1 3.6700832332350686e+00 -4.0845745389763266e+00 -2.3651582499279939e+01 0 0 0
3627 2 4.1981032562619562e+00 -5.3175581922070290e+00 -2.1677862087068704e+01 0 0 0
2301 1 4.1695210293654510e+00 -2.7198413315149548e+00 -2.1552069360522328e+01 0 0 0
4345 2 6.0340190193087881e+00 -4.0375851697052925e+00 -2.2795193389955891e+01 0 0 0
1468 1 8.5189324181412029e+00 -3.9977500232650285e+00 -2.1968891067850542e+01 0 0 0
2618 1 7.8595134302843936e+00 -2.5342581514008424e+00 -2.3899411115242152e+01 0 0 0
4169 2 1.0260813288753669e+01 -2.4899076504774671e+00 -2.3140183025656370e+01 0 0 0
2147 1 -8.5029341418855218e+00 -1.5503378488909541e+00 -2.2441915306278091e+01 0 0 0
