LAMMPS data file via write_data, version 12 Dec 2018, timestep = 2410000

5473 atoms
2 atom types

-2.4496000836987211e+01 2.5537592462132416e+01 xlo xhi
-2.5024960880933865e+01 2.4762868352942977e+01 ylo yhi
-2.5439047989418576e+01 2.5225496780693955e+01 zlo zhi

Masses

1 63.5
2 63.5

Atoms # atomic

1031 1 5.3092932737511180e+00 -9.8697133605578564e+00 -2.1990461537192004e+01 0 0 0
1544 1 -2.6155043087706692e-01 -6.4862191119533650e+00 -2.2304665336658488e+01 0 0 0
3167 2 1.4356448505533446e+00 -8.1978988286403194e+00 -2.1554762990521347e+01 0 0 0
2741 1 3.5670958480630457e+00 -8.4295394828606423e+00 -2.2869155664770943e+01 0 0 0
1417 1 5.6363814312165275e+00 -7.4018574290529271e+00 -2.2133123688060774e+01 0 0 0
4772 2 3.9916123982518519e+00 -5.6975096317804965e+00 -2.2882421687163379e+01 0 0 0
5220 2 -1.0576153976374281e+01 -3.9830803499010679e+00 -2.1874374558404508e+01 0 0 0
4928 2 -2.2713402485651408e+00 -4.9554558747691608e+00 -2.3240497336302148e+01 0 0 0
833 1 -4.4075275018773867e+00 -4.7778055785633073e+00 -2.1773330154730758e+01 0 0 0
3356 2 -2.0701341814841556e+00 -2.4396874487395293e+00 -2.3514110859271103e+01 0 0 0
3227 2 -4.2046024670959206e+00 -2.1560538956622679e+00 -2.1972944199358960e+01 0 0 0
5298 2 1.2100329940811425e-02 -3.9413379451391997e+00 -2.2326377115884181e+01 0 0 0
556 1 2.0680689260544605e+00 -4.4352504181711430e+00 -2.3720106350489498e+01 0 0 0
1819 1 1.8164629090910378e+00 -5.7677677244605601e+00 -2.1540668726968896e+01 0 0 0
910 1 2.1248979156591670e+00 -3.0837388422006091e+00 -2.1512314307695931e+01 0 0 0
368 1 4.3303473457403623e+00 -3.1972339954164286e+00 -2.2968815502323842e+01 0 0 0
2685 1 6.1168705748711307e+00 -4.9334254705199427e+00 -2.2192667389387012e+01 0 0 0
3014 2 6.4642714102553516e+00 -2.3195372592060246e+00 -2.2166141736943231e+01 0 0 0
1516 1 -1.0382935887975007e+01 -1.4571033781669636e+00 -2.2214222216930313e+01 0 0 0
1526 1 -6.0042450918827068e+00 -6.3312932254863907e-01 -2.3063030051413001e+01 0 0 0
4329 2 -8.1552844258357986e+00 -3.0375848423083190e-01 -2.1481616553989305e+01 0 0 0
3238 2 -3.6710142757799171e+00 -6.8262113923225076e-01 -2.4065021175492674e+01 0 0 0
5225 2 2.7060057886715061e-01 -1.6094645412306379e+00 -2.2473459205771697e+01 0 0 0
4145 2 2.2962240531863669e+00 -1.7244450365925976e+00 -2.3858754720243322e+01 0 0 0
731 1 4.4679020592209273e+00 -6.5716874681493587e-01 -2.3097584096894508e+01 0 0 0
526 1 2.4343562756803063e+00 -3.1591059071675648e-01 -2.1680279615876696e+01 0 0 0
