LAMMPS data file via write_data, version 12 Dec 2018, timestep = 2410000

5473 atoms
2 atom types

-2.5816778062079685e+01 2.4912491012171841e+01 xlo xhi
-2.4423397502302123e+01 2.5051953215769291e+01 ylo yhi
-2.5002694180018331e+01 2.5855178855761068e+01 zlo zhi

Masses

1 63.5
2 63.5

Atoms # atomic

1508 1 -1.1191941794591598e+01 -9.6957324622504490e+00 -2.1655792981545623e+01 0 0 0
1322 1 -5.8962419577661223e+00 -9.4035853122838020e+00 -2.1369412157667306e+01 0 0 0
2043 1 -7.9477736577146221e+00 -5.8980723637068877e+00 -2.1954943474968356e+01 0 0 0
1164 1 -8.9798043433363031e+00 -8.8810547565411539e+00 -2.2190107797574615e+01 0 0 0
4237 2 -1.0098717151174752e+01 -6.9987809898926177e+00 -2.1210079217425385e+01 0 0 0
2691 1 -3.8367111316308606e+00 -8.4678085080424896e+00 -2.2115382450497261e+01 0 0 0
3277 2 -3.4054390562010166e+00 -5.6221490001616834e+00 -2.1765891863170925e+01 0 0 0
3446 2 -5.5085332953647548e+00 -6.8136821564240346e+00 -2.1132808040670305e+01 0 0 0
150 1 -1.4083849437474603e+00 -6.9797323378004013e+00 -2.2497160714169166e+01 0 0 0
2381 1 6.4050495742812574e-01 -5.6808493571902376e+00 -2.3254286854596476e+01 0 0 0
3521 2 4.1239914606609025e+00 -6.1548058344666634e+00 -2.2312683345657124e+01 0 0 0
1182 1 1.9405061169451654e+00 -7.1632685338583810e+00 -2.1746981622810910e+01 0 0 0
3159 2 4.3312878038422360e+00 -8.2898944822577700e+00 -2.0930582714190940e+01 0 0 0
3958 2 6.5088455284247617e+00 -7.0169144446181608e+00 -2.1473958744293945e+01 0 0 0
452 1 8.6255345450875058e+00 -5.8888598513680099e+00 -2.2241585859809000e+01 0 0 0
4529 2 1.1201277965032768e+01 -6.4439866766635010e+00 -2.1482909098516032e+01 0 0 0
5473 2 -7.8176385136589452e+00 -3.2844734955785948e+00 -2.1675252503389281e+01 0 0 0
852 1 -9.9372125456247087e+00 -4.5691144369164460e+00 -2.0996688601155679e+01 0 0 0
2052 1 -5.5497754429510282e+00 -4.3876915709145958e+00 -2.2342780585773859e+01 0 0 0
1514 1 -3.5817512808420444e+00 -3.2493246300766478e+00 -2.3001901568988373e+01 0 0 0
3723 2 -5.5873011382576738e+00 -1.9710490045605271e+00 -2.2292220906379232e+01 0 0 0
4238 2 9.3131276175163136e-01 -3.0892995094552376e+00 -2.3165162337068050e+01 0 0 0
4666 2 -1.3220167054792613e+00 -4.3537098132626699e+00 -2.2549156524102308e+01 0 0 0
914 1 -1.3848204489133182e+00 -2.1261365473057730e+00 -2.3638020273695965e+01 0 0 0
5468 2 -2.1452098575007570e+00 -2.2667453750336253e+00 -2.1299505787128890e+01 0 0 0
1743 1 2.9865175984344021e+00 -4.4228472208554619e+00 -2.3822461392556658e+01 0 0 0
2701 1 4.2031346229084878e+00 -3.4016556022072950e+00 -2.2111174312190354e+01 0 0 0
5231 2 2.2151477724475441e+00 -1.9494856334595450e+00 -2.1361261876888957e+01 0 0 0
4241 2 2.0652448111598303e+00 -4.6580474991343888e+00 -2.1425820910846131e+01 0 0 0
1964 1 3.1001759401456588e+00 -1.8738205937325729e+00 -2.3954836046407006e+01 0 0 0
4361 2 6.3556821320034604e+00 -4.8699682534220505e+00 -2.2927714003300366e+01 0 0 0
2403 1 8.4232223752252136e+00 -3.7578222931775440e+00 -2.3629847490256338e+01 0 0 0
89 1 6.2081263906471964e+00 -2.3799085090542844e+00 -2.3040313029674703e+01 0 0 0
3204 2 7.7642317699612882e+00 -3.6585416120307288e+00 -2.1265142679674934e+01 0 0 0
3472 2 1.0667205189323264e+01 -4.5822368967271547e+00 -2.2950636796696003e+01 0 0 0
3207 2 9.7710658248761728e+00 -2.3843302883835995e+00 -2.1996707140560375e+01 0 0 0
1575 1 1.2030653122686100e+01 -3.2549841447739980e+00 -2.1180959075537327e+01 0 0 0
31 1 -7.6060443724469255e+00 -6.6396972085036288e-01 -2.1537127629862951e+01 0 0 0
4420 2 -3.3398748525352961e+00 -8.7500127501405212e-01 -2.2956656198151666e+01 0 0 0
2605 1 7.4869624025809411e-01 -9.3352122341953014e-01 -2.4394472729161588e+01 0 0 0
2709 1 -3.3332255862608753e-02 -9.8543807390343829e-01 -2.1919222032726150e+01 0 0 0
694 1 4.4517249994178414e+00 -8.6879837800047377e-01 -2.2024602798752117e+01 0 0 0
2963 2 2.2385637830075096e+00 1.8683509891143807e-01 -2.2679361093806957e+01 0 0 0
925 1 2.1902562096742496e+01 -1.2227467964172196e+00 -7.6043481499342791e-01 0 0 0
2196 1 5.1405382475518220e+00 -5.1783608062748177e-01 -2.4317446456577024e+01 0 0 0
4179 2 8.2790301570774876e+00 -1.2557998821531244e+00 -2.3724871577143762e+01 0 0 0
