LAMMPS data file via write_data, version 12 Dec 2018, timestep = 2410000

5473 atoms
2 atom types

-2.4567901594955767e+01 2.4370952516248490e+01 xlo xhi
-2.3990638953942511e+01 2.4391153643625884e+01 ylo yhi
-2.6123382032302111e+01 2.3874931004681677e+01 zlo zhi

Masses

1 63.5
2 63.5

Atoms # atomic

3910 2 -4.3539455157135754e-01 -9.2257527466486913e+00 -2.2891820955434312e+01 0 0 0
3332 2 5.0436391827684854e+00 -8.1845086103286295e+00 -2.2956029280291226e+01 0 0 0
5138 2 -4.2579224174116339e+00 -5.6793850221460147e+00 -2.2953975108749287e+01 0 0 0
455 1 -2.5793892224009851e+00 -7.4863758934820321e+00 -2.2848033451438337e+01 0 0 0
4788 2 -1.9578332641521123e+00 -5.1967820294373501e+00 -2.3952139117743510e+01 0 0 0
4800 2 -2.6658659283947211e-01 -6.9764381678976743e+00 -2.4095669920387767e+01 0 0 0
1487 1 1.7732195777514045e-01 -4.6268235273952003e+00 -2.5502540990082025e+01 0 0 0
872 1 -7.3230033962329744e-02 -5.3530404524283348e+00 -2.2332933883959999e+01 0 0 0
1545 1 1.6295961173899043e+00 -7.5013070312838765e+00 -2.2444446290089438e+01 0 0 0
745 1 1.9158233130642246e+00 -5.3368023436644361e+00 -2.3874743639748814e+01 0 0 0
3329 2 4.0706327111783960e+00 -5.8679385886497402e+00 -2.2665243667414469e+01 0 0 0
2902 2 4.6288155676832377e+00 -3.7034007534580651e+00 -2.3951434649019717e+01 0 0 0
4327 2 5.9342288368729594e+00 -6.0738660689408182e+00 -2.4180944463584776e+01 0 0 0
3376 2 7.8079923261270210e+00 -7.3258315333523489e+00 -2.2699502299039196e+01 0 0 0
3135 2 8.4392497233835879e+00 -5.2837268515982903e+00 -2.4144979232929792e+01 0 0 0
3566 2 1.0296047424657724e+01 -5.8651884212219869e+00 -2.2747389494426699e+01 0 0 0
4292 2 1.0604055271624823e+01 -3.9445116241495519e+00 -2.4167447816647876e+01 0 0 0
4575 2 -3.5330125571971185e+00 -3.1718320237079332e+00 -2.3139493441645801e+01 0 0 0
3047 2 -3.5593943726407109e+00 -9.9011476818455812e-01 -2.4237247141906177e+01 0 0 0
223 1 -5.3230342611523369e+00 -1.2767821235845143e+00 -2.2426200648660895e+01 0 0 0
4203 2 -1.7314872471681912e+00 -2.8294509588531431e+00 -2.4775579748596023e+01 0 0 0
2726 1 -1.2558247726552225e+00 -1.1028735478588598e+00 -2.3109307944707385e+01 0 0 0
4272 2 4.1199621283764193e-01 -3.0205371590149412e+00 -2.3610640742838289e+01 0 0 0
4542 2 7.2217011222905503e-01 -1.0293467851343201e+00 -2.4893727715640079e+01 0 0 0
1207 1 2.3213602471457015e+00 -3.1759949841126249e+00 -2.5218110596959452e+01 0 0 0
3692 2 2.5893863984095034e+00 -3.4082426161346682e+00 -2.2520655358601218e+01 0 0 0
4003 2 3.0534166604975703e+00 -1.3457317317182831e+00 -2.3820183084044473e+01 0 0 0
4262 2 4.5928553342629836e+00 -1.6469104691090002e+00 -2.5572099657810970e+01 0 0 0
5077 2 5.3917568007057577e+00 -1.4717457862151988e+00 -2.3135540607689659e+01 0 0 0
1562 1 7.0510955675104308e+00 -3.3902950694194165e+00 -2.3481790616794271e+01 0 0 0
728 1 7.1851460643027849e+00 -1.4804093671907030e+00 -2.4822439306573827e+01 0 0 0
2973 2 9.1397476475289512e+00 -3.6547757641501688e+00 -2.2232125147524787e+01 0 0 0
3102 2 7.7381562415577791e+00 -1.4022259023497881e+00 -2.2184642170017622e+01 0 0 0
4501 2 9.5638599957722104e+00 -1.7256255025259526e+00 -2.3802732139435044e+01 0 0 0
2915 2 1.2002583142831538e+01 -1.7118762699682049e+00 -2.3089701094145070e+01 0 0 0
3100 2 -7.7400251965399871e+00 -1.2629790216479311e+01 -1.8618474971374592e+01 0 0 0
1130 1 -5.2617555766303434e+00 -1.2005454304332766e+01 -1.9455005981597445e+01 0 0 0
1921 1 -3.5401354240940277e+00 -1.3863080540630255e+01 -1.9232817949599813e+01 0 0 0
